name,confirmed,recovered,death,added_date
阿坝州,1,1,-,20200221
哈尔滨,197,43,3,20200221
双鸭山,52,16,3,20200221
绥化,47,26,4,20200221
鸡西,46,3,-,20200221
齐齐哈尔,43,16,1,20200221
大庆,26,8,1,20200221
七台河,17,6,-,20200221
佳木斯,15,14,-,20200221
牡丹江,14,1,-,20200221
黑河,14,3,-,20200221
鹤岗,5,2,-,20200221
大兴安岭地区,2,2,-,20200221
伊春,1,0,-,20200221
待确认,-,24,-,20200221
海淀区,61,-,-,20200221
朝阳区,58,-,-,20200221
西城区,53,-,-,20200221
丰台区,41,-,-,20200221
大兴区,39,16,-,20200221
昌平区,29,-,-,20200221
通州区,19,1,-,20200221
房山区,16,-,-,20200221
石景山区,14,1,-,20200221
东城区,12,1,-,20200221
顺义区,10,-,-,20200221
怀柔区,7,3,-,20200221
密云区,7,-,-,20200221
门头沟区,3,-,-,20200221
延庆区,1,-,-,20200221
外地来京人员,26,2,-,20200221
待确认,-,145,4,20200221
浦东新区,60,42,-,20200221
宝山区,21,10,-,20200221
闵行区,19,15,-,20200221
徐汇区,18,10,-,20200221
静安区,16,10,-,20200221
松江区,14,7,-,20200221
长宁区,13,10,-,20200221
普陀区,11,7,-,20200221
嘉定区,9,3,-,20200221
杨浦区,9,4,-,20200221
奉贤区,9,3,-,20200221
虹口区,7,5,-,20200221
黄浦区,6,3,-,20200221
青浦区,5,5,-,20200221
崇明区,4,2,-,20200221
金山区,3,2,-,20200221
外地来沪人员,110,73,-,20200221
待确认,-,-,2,20200221
唐山,57,19,1,20200221
沧州,48,22,3,20200221
张家口,34,25,-,20200221
保定,32,29,-,20200221
邯郸,31,17,-,20200221
廊坊,30,21,-,20200221
石家庄,28,14,-,20200221
邢台,23,13,1,20200221
秦皇岛,10,6,-,20200221
衡水,8,6,-,20200221
承德,7,6,-,20200221
福州,71,36,1,20200221
莆田,55,22,-,20200221
泉州,46,16,-,20200221
厦门,35,17,-,20200221
宁德,26,17,-,20200221
南平,20,8,-,20200221
漳州,20,13,-,20200221
三明,14,5,-,20200221
龙岩,6,1,-,20200221
待确认,-,8,-,20200221
南宁,54,24,-,20200221
北海,44,14,1,20200221
桂林,31,15,-,20200221
河池,24,4,1,20200221
柳州,24,11,-,20200221
防城港,19,6,-,20200221
玉林,11,4,-,20200221
来宾,11,-,-,20200221
钦州,8,6,-,20200221
贵港,8,3,-,20200221
梧州,5,5,-,20200221
贺州,4,1,-,20200221
百色,3,2,-,20200221
待确认,-,5,-,20200221
西安,120,45,1,20200221
安康,26,16,-,20200221
汉中,26,10,-,20200221
咸阳,17,10,-,20200221
渭南,15,4,-,20200221
宝鸡,13,11,-,20200221
延安,8,6,-,20200221
铜川,8,6,-,20200221
商洛,7,4,-,20200221
榆林,3,3,-,20200221
韩城,1,1,-,20200221
杨凌示范区,1,0,-,20200221
待确认,-,8,-,20200221
昆明,53,32,-,20200221
昭通,25,6,-,20200221
西双版纳傣族自治州,15,4,1,20200221
玉溪,14,9,1,20200221
大理州,13,10,-,20200221
曲靖,13,8,-,20200221
红河州,9,4,-,20200221
保山,9,4,-,20200221
丽江,7,7,-,20200221
德宏州,5,2,-,20200221
普洱,4,4,-,20200221
楚雄州,4,4,-,20200221
文山,2,1,-,20200221
临沧,1,1,-,20200221
三亚,54,42,1,20200221
海口,39,18,-,20200221
儋州,15,11,-,20200221
万宁,13,9,-,20200221
澄迈,9,4,1,20200221
昌江黎族自治县,7,2,-,20200221
琼海,6,4,1,20200221
临高,6,4,-,20200221
陵水黎族自治县,4,1,-,20200221
东方,3,2,-,20200221
定安,3,2,1,20200221
文昌,3,3,-,20200221
保亭黎族苗族自治县,3,1,-,20200221
乐东黎族自治县,2,2,-,20200221
琼中黎族苗族自治县,1,1,-,20200221
贵阳,36,17,1,20200221
遵义,32,17,-,20200221
毕节地区,23,10,-,20200221
黔南州,17,7,-,20200221
六盘水,10,6,1,20200221
黔东南州,10,5,-,20200221
铜仁地区,10,9,-,20200221
黔西南州,4,4,-,20200221
安顺,4,1,-,20200221
宝坻区,57,17,1,20200221
河东区,15,8,-,20200221
河北区,12,9,-,20200221
和平区,6,4,-,20200221
南开区,6,2,-,20200221
北辰区,6,1,-,20200221
西青区,4,4,-,20200221
河西区,4,2,-,20200221
宁河区,4,1,-,20200221
东丽区,4,2,-,20200221
滨海新区,3,1,-,20200221
红桥区,2,2,-,20200221
武清区,2,1,-,20200221
津南区,1,1,-,20200221
外地来津人员,6,4,-,20200221
待确认,-,-,2,20200221
晋中,36,21,-,20200221
太原,20,12,-,20200221
运城,19,16,-,20200221
大同,12,6,-,20200221
晋城,10,3,-,20200221
朔州,8,3,-,20200221
长治,8,2,-,20200221
忻州,7,4,-,20200221
吕梁,6,6,-,20200221
阳泉,4,2,-,20200221
临汾,2,1,-,20200221
沈阳,28,23,-,20200221
大连,19,9,-,20200221
葫芦岛,12,2,1,20200221
锦州,12,7,-,20200221
盘锦,11,5,-,20200221
阜新,8,-,-,20200221
铁岭,7,1,-,20200221
丹东,7,5,-,20200221
朝阳,6,2,-,20200221
鞍山,4,-,-,20200221
辽阳,3,3,-,20200221
本溪,3,3,-,20200221
营口,1,1,-,20200221
长春,45,21,-,20200221
四平,15,8,1,20200221
辽源,7,1,-,20200221
公主岭,6,2,-,20200221
延边,5,4,-,20200221
吉林市,5,4,-,20200221
通化,4,1,-,20200221
松原,2,2,-,20200221
白城,1,0,-,20200221
梅河口,1,1,-,20200221
兰州,36,20,2,20200221
天水,12,12,-,20200221
平凉,9,1,-,20200221
定西,9,8,-,20200221
甘南州,8,4,-,20200221
陇南,4,4,-,20200221
白银,4,2,-,20200221
临夏州,3,3,-,20200221
庆阳,3,2,-,20200221
张掖,2,2,-,20200221
金昌,1,1,-,20200221
待确认,-,12,-,20200221
乌鲁木齐,23,10,-,20200221
伊犁州,18,6,-,20200221
第四师,10,-,-,20200221
第八师,4,1,1,20200221
第九师,4,-,-,20200221
昌吉州,4,2,-,20200221
吐鲁番地区,3,1,-,20200221
巴音郭楞蒙古自治州,3,-,-,20200221
第十二师,3,-,-,20200221
第六师,2,-,-,20200221
第七师,1,1,-,20200221
阿克苏地区,1,1,-,20200221
包头,11,2,-,20200221
鄂尔多斯,11,5,-,20200221
锡林郭勒盟,9,1,-,20200221
赤峰,9,3,-,20200221
巴彦淖尔,8,0,-,20200221
呼伦贝尔,7,2,-,20200221
呼和浩特,7,2,-,20200221
通辽,7,0,-,20200221
乌兰察布,3,1,-,20200221
乌海,2,0,-,20200221
兴安盟,1,0,-,20200221
银川,33,27,-,20200221
吴忠,28,13,-,20200221
固原,5,3,-,20200221
中卫,3,3,-,20200221
宁东管委会,1,1,-,20200221
石嘴山,1,1,-,20200221
西宁,15,11,-,20200221
海北州,3,0,-,20200221
待确认,-,7,-,20200221
拉萨,1,1,-,20200221
武汉,33527,11829,2085,20200226
孝感,2000,1388,113,20200226
黄冈,945,1852,107,20200226
荆州,711,822,44,20200226
鄂州,803,543,41,20200226
随州,617,652,37,20200226
襄阳,492,653,30,20200226
黄石,388,591,32,20200226
宜昌,535,362,30,20200226
荆门,416,469,37,20200226
咸宁,265,560,11,20200226
十堰,320,348,3,20200226
仙桃,219,337,19,20200226
天门,197,286,13,20200226
恩施,89,158,4,20200226
潜江,93,94,9,20200226
神农架林区,1,10,0,20200226
深圳,152,262,3,20200226
广州,123,222,1,20200226
珠海,38,59,1,20200226
东莞,56,40,1,20200226
佛山,48,36,-,20200226
中山,11,55,-,20200226
惠州,13,49,-,20200226
汕头,3,22,-,20200226
江门,13,10,-,20200226
湛江,8,14,-,20200226
肇庆,8,10,1,20200226
梅州,4,12,-,20200226
茂名,7,7,-,20200226
阳江,4,10,-,20200226
清远,0,12,-,20200226
韶关,3,7,-,20200226
揭阳,3,5,-,20200226
汕尾,1,4,-,20200226
潮州,1,4,-,20200226
河源,0,4,-,20200226
信阳,63,209,2,20200226
郑州,33,123,1,20200226
南阳,23,129,3,20200226
驻马店,13,126,-,20200226
商丘,7,80,4,20200226
周口,20,56,-,20200226
平顶山,13,44,1,20200226
新乡,5,49,3,20200226
安阳,10,43,-,20200226
许昌,7,32,-,20200226
漯河,10,25,-,20200226
焦作,3,28,1,20200226
洛阳,9,21,1,20200226
开封,10,16,-,20200226
鹤壁,4,15,-,20200226
濮阳,7,10,-,20200226
三门峡,0,6,1,20200226
济源,2,3,-,20200226
待确认,0,12,2,20200226
温州,149,354,1,20200226
杭州,30,139,-,20200226
宁波,35,122,-,20200226
台州,45,101,-,20200226
金华,12,43,-,20200226
嘉兴,17,28,-,20200226
绍兴,12,30,-,20200226
省十里丰监狱,33,3,-,20200226
丽水,3,14,-,20200226
衢州,3,11,-,20200226
湖州,3,7,-,20200226
舟山,4,6,-,20200226
待确认,0,7,-,20200226
长沙,81,159,2,20200226
岳阳,49,106,1,20200226
邵阳,11,90,1,20200226
常德,15,67,-,20200226
株洲,26,54,-,20200226
娄底,19,57,-,20200226
益阳,3,56,-,20200226
衡阳,10,38,-,20200226
永州,2,41,-,20200226
怀化,1,39,-,20200226
郴州,6,33,-,20200226
湘潭,7,29,-,20200226
湘西州,0,8,-,20200226
张家界,0,5,-,20200226
合肥,46,127,1,20200226
蚌埠,36,119,5,20200226
阜阳,43,112,-,20200226
亳州,19,89,-,20200226
安庆,9,74,-,20200226
六安,23,46,-,20200226
宿州,11,30,-,20200226
马鞍山,13,25,-,20200226
芜湖,5,28,-,20200226
铜陵,7,22,-,20200226
淮北,5,22,-,20200226
淮南,9,18,-,20200226
池州,4,13,-,20200226
滁州,4,9,-,20200226
黄山,3,6,-,20200226
宣城,2,4,-,20200226
南昌,42,187,-,20200226
新余,19,111,-,20200226
上饶,22,101,-,20200226
九江,47,71,-,20200226
宜春,16,90,-,20200226
赣州,18,57,1,20200226
抚州,14,58,-,20200226
萍乡,15,18,-,20200226
吉安,9,13,-,20200226
鹰潭,8,10,-,20200226
景德镇,3,3,-,20200226
赣江新区,1,0,-,20200226
济宁,219,39,-,20200226
青岛,20,39,1,20200226
临沂,4,45,-,20200226
济南,23,24,-,20200226
烟台,23,24,-,20200226
潍坊,20,24,-,20200226
威海,11,27,-,20200226
聊城,10,28,-,20200226
德州,20,15,2,20200226
泰安,10,23,2,20200226
淄博,11,18,1,20200226
枣庄,2,22,-,20200226
菏泽,1,17,-,20200226
日照,5,11,-,20200226
滨州,3,12,-,20200226
南京,35,58,-,20200226
苏州,28,59,-,20200226
徐州,12,67,-,20200226
淮安,16,50,-,20200226
无锡,13,42,-,20200226
常州,3,48,-,20200226
连云港,21,27,-,20200226
南通,4,36,-,20200226
泰州,9,28,-,20200226
盐城,3,24,-,20200226
扬州,6,17,-,20200226
宿迁,2,11,-,20200226
镇江,2,10,-,20200226
万州区,39,75,4,20200226
江北区,14,14,-,20200226
云阳县,4,21,-,20200226
綦江区,10,13,-,20200226
合川区,8,15,-,20200226
奉节县,9,13,-,20200226
长寿区,9,13,-,20200226
开州区,2,18,1,20200226
忠县,3,18,-,20200226
九龙坡区,8,12,1,20200226
垫江县,10,10,-,20200226
渝中区,4,16,-,20200226
潼南区,11,7,-,20200226
两江新区,7,10,-,20200226
渝北区,6,11,-,20200226
南岸区,7,8,-,20200226
石柱县,4,11,-,20200226
大足区,4,10,-,20200226
巫溪县,3,11,-,20200226
丰都县,6,4,-,20200226
巫山县,2,8,-,20200226
铜梁区,6,4,-,20200226
璧山区,1,8,-,20200226
荣昌区,3,6,-,20200226
沙坪坝区,7,2,-,20200226
大渡口区,1,6,-,20200226
巴南区,3,3,-,20200226
永川区,0,5,-,20200226
涪陵区,3,2,-,20200226
梁平区,0,4,-,20200226
江津区,0,4,-,20200226
高新区,0,4,-,20200226
城口县,0,2,-,20200226
黔江区,0,2,-,20200226
彭水县,1,1,-,20200226
武隆县,0,1,-,20200226
秀山县,0,1,-,20200226
酉阳县,1,0,-,20200226
万盛经开区,1,0,-,20200226
成都,59,81,3,20200226
甘孜州,53,18,-,20200226
达州,27,15,-,20200226
南充,16,23,-,20200226
广安,10,20,-,20200226
巴中,14,10,-,20200226
泸州,12,12,-,20200226
内江,9,13,-,20200226
绵阳,8,14,-,20200226
德阳,9,9,-,20200226
遂宁,4,13,-,20200226
攀枝花,0,16,-,20200226
凉山州,4,9,-,20200226
宜宾,2,10,-,20200226
自贡,1,8,-,20200226
眉山,2,6,-,20200226
雅安,1,6,-,20200226
广元,0,6,-,20200226
资阳,2,2,-,20200226
乐山,0,3,-,20200226
阿坝州,0,1,-,20200226
哈尔滨,118,77,3,20200226
双鸭山,21,28,3,20200226
绥化,8,35,4,20200226
鸡西,24,22,-,20200226
齐齐哈尔,16,26,1,20200226
大庆,13,12,1,20200226
七台河,6,11,-,20200226
佳木斯,0,15,-,20200226
牡丹江,6,8,-,20200226
黑河,5,9,-,20200226
鹤岗,1,4,-,20200226
大兴安岭地区,0,2,-,20200226
伊春,1,0,-,20200226
海淀区,62,-,-,20200226
朝阳区,60,-,-,20200226
西城区,53,-,-,20200226
丰台区,41,-,-,20200226
大兴区,23,16,-,20200226
昌平区,26,3,-,20200226
通州区,18,1,-,20200226
房山区,16,-,-,20200226
石景山区,9,5,-,20200226
东城区,12,1,-,20200226
顺义区,10,-,-,20200226
怀柔区,4,3,-,20200226
密云区,7,-,-,20200226
门头沟区,3,-,-,20200226
延庆区,1,-,-,20200226
外地来京人员,24,2,-,20200226
待确认,0,204,4,20200226
浦东新区,10,50,-,20200226
宝山区,8,13,-,20200226
闵行区,2,17,-,20200226
徐汇区,3,15,-,20200226
静安区,3,13,-,20200226
松江区,3,11,-,20200226
长宁区,0,13,-,20200226
普陀区,2,9,-,20200226
嘉定区,3,6,-,20200226
杨浦区,2,7,-,20200226
奉贤区,1,8,-,20200226
虹口区,1,6,-,20200226
黄浦区,2,4,-,20200226
青浦区,1,5,-,20200226
崇明区,1,3,-,20200226
金山区,0,3,-,20200226
外地来沪人员,22,89,-,20200226
待确认,0,0,3,20200226
唐山,27,30,1,20200226
沧州,12,33,3,20200226
张家口,3,32,-,20200226
保定,0,32,-,20200226
邯郸,3,29,-,20200226
廊坊,2,28,-,20200226
石家庄,7,22,-,20200226
邢台,2,20,1,20200226
秦皇岛,1,8,1,20200226
衡水,0,8,-,20200226
承德,0,7,-,20200226
福州,9,61,1,20200226
莆田,25,30,-,20200226
泉州,25,22,-,20200226
厦门,8,27,-,20200226
宁德,3,23,-,20200226
南平,8,12,-,20200226
漳州,6,14,-,20200226
三明,6,8,-,20200226
龙岩,0,6,-,20200226
待确认,0,4,-,20200226
南宁,19,36,-,20200226
北海,19,24,1,20200226
桂林,9,23,-,20200226
河池,22,5,1,20200226
柳州,12,12,-,20200226
防城港,11,8,-,20200226
玉林,4,7,-,20200226
来宾,11,0,-,20200226
钦州,1,7,-,20200226
贵港,4,4,-,20200226
梧州,0,5,-,20200226
贺州,0,4,-,20200226
百色,0,3,-,20200226
西安,25,94,1,20200226
安康,6,20,-,20200226
汉中,12,14,-,20200226
咸阳,2,15,-,20200226
渭南,7,8,-,20200226
宝鸡,1,12,-,20200226
延安,0,8,-,20200226
铜川,2,6,-,20200226
商洛,1,6,-,20200226
榆林,0,3,-,20200226
韩城,0,1,-,20200226
杨凌示范区,0,1,-,20200226
待确认,0,1,-,20200226
昆明,5,48,-,20200226
昭通,10,15,-,20200226
西双版纳傣族自治州,2,12,1,20200226
玉溪,1,12,1,20200226
大理州,1,12,-,20200226
曲靖,3,10,-,20200226
红河州,4,5,-,20200226
保山,1,8,-,20200226
丽江,0,7,-,20200226
德宏州,1,4,-,20200226
普洱,0,4,-,20200226
楚雄州,0,4,-,20200226
文山,0,2,-,20200226
临沧,0,1,-,20200226
三亚,11,42,1,20200226
海口,10,29,-,20200226
儋州,2,12,1,20200226
万宁,2,11,-,20200226
澄迈,2,6,1,20200226
昌江黎族自治县,4,3,-,20200226
琼海,1,4,1,20200226
临高,1,5,-,20200226
陵水黎族自治县,0,4,-,20200226
东方,1,2,-,20200226
定安,0,2,1,20200226
文昌,0,3,-,20200226
保亭黎族苗族自治县,2,1,-,20200226
乐东黎族自治县,0,2,-,20200226
琼中黎族苗族自治县,0,1,-,20200226
贵阳,12,23,1,20200226
遵义,14,18,-,20200226
毕节地区,8,15,-,20200226
黔南州,4,13,-,20200226
六盘水,1,8,1,20200226
黔东南州,0,10,-,20200226
铜仁地区,0,10,-,20200226
黔西南州,0,4,-,20200226
安顺,1,3,-,20200226
宝坻区,25,34,1,20200226
河东区,4,11,-,20200226
河北区,2,10,-,20200226
和平区,1,5,-,20200226
南开区,4,2,-,20200226
北辰区,3,3,-,20200226
西青区,0,4,-,20200226
河西区,0,4,-,20200226
宁河区,3,1,-,20200226
东丽区,0,4,-,20200226
滨海新区,0,3,-,20200226
红桥区,0,2,-,20200226
武清区,0,2,-,20200226
津南区,0,1,-,20200226
外地来津人员,1,5,-,20200226
待确认,0,-,2,20200226
晋中,12,25,-,20200226
太原,2,18,-,20200226
运城,1,18,-,20200226
大同,4,8,-,20200226
晋城,5,5,-,20200226
朔州,2,6,-,20200226
长治,3,5,-,20200226
忻州,2,5,-,20200226
吕梁,0,6,-,20200226
阳泉,0,4,-,20200226
临汾,0,2,-,20200226
沈阳,2,26,-,20200226
大连,8,11,-,20200226
葫芦岛,6,5,1,20200226
锦州,3,9,-,20200226
盘锦,4,7,-,20200226
阜新,2,6,-,20200226
铁岭,5,2,-,20200226
丹东,1,6,-,20200226
朝阳,3,3,-,20200226
鞍山,4,-,-,20200226
辽阳,0,3,-,20200226
本溪,0,3,-,20200226
营口,0,1,-,20200226
待确认,0,6,-,20200226
长春,12,33,-,20200226
四平,4,10,1,20200226
辽源,5,2,-,20200226
通化,4,2,-,20200226
公主岭,3,3,-,20200226
延边,0,5,-,20200226
吉林市,0,5,-,20200226
松原,0,2,-,20200226
白城,1,0,-,20200226
梅河口,0,1,-,20200226
兰州,3,31,2,20200226
天水,0,12,-,20200226
平凉,3,6,-,20200226
定西,1,8,-,20200226
甘南州,0,8,-,20200226
陇南,0,4,-,20200226
白银,1,3,-,20200226
临夏州,0,3,-,20200226
庆阳,1,2,-,20200226
张掖,0,2,-,20200226
金昌,0,1,-,20200226
乌鲁木齐,10,13,-,20200226
伊犁州,12,6,-,20200226
第四师,10,0,-,20200226
第八师,2,1,1,20200226
第九师,2,1,1,20200226
昌吉州,1,3,-,20200226
吐鲁番地区,2,1,-,20200226
巴音郭楞蒙古自治州,1,2,-,20200226
第十二师,2,1,-,20200226
第六师,2,0,-,20200226
第七师,0,1,-,20200226
阿克苏地区,0,1,-,20200226
包头,6,5,-,20200226
鄂尔多斯,2,9,-,20200226
锡林郭勒盟,7,2,-,20200226
赤峰,5,4,-,20200226
巴彦淖尔,2,6,-,20200226
呼伦贝尔,3,4,-,20200226
呼和浩特,5,2,-,20200226
通辽,6,1,-,20200226
乌兰察布,2,1,-,20200226
乌海,1,1,-,20200226
兴安盟,1,0,-,20200226
银川,4,29,-,20200226
吴忠,2,26,-,20200226
固原,0,5,-,20200226
中卫,0,3,-,20200226
宁东管委会,0,1,-,20200226
石嘴山,0,1,-,20200226
西宁,0,15,-,20200226
海北州,0,3,-,20200226
拉萨,0,1,-,20200226
武汉,44412,4941,1497,20200219
孝感,3344,572,82,20200219
黄冈,2844,1059,85,20200219
荆州,1541,409,38,20200219
鄂州,1343,301,37,20200219
随州,1280,254,26,20200219
襄阳,1165,230,22,20200219
黄石,983,284,25,20200219
宜昌,907,208,25,20200219
荆门,901,181,33,20200219
咸宁,832,226,10,20200219
十堰,638,164,2,20200219
仙桃,562,149,19,20200219
天门,486,73,11,20200219
恩施,249,96,3,20200219
潜江,185,40,6,20200219
神农架林区,10,10,-,20200219
深圳,416,182,2,20200219
广州,339,148,-,20200219
珠海,98,45,1,20200219
东莞,91,24,1,20200219
佛山,84,33,-,20200219
中山,66,40,-,20200219
惠州,62,36,-,20200219
汕头,25,18,-,20200219
江门,23,9,-,20200219
湛江,22,11,-,20200219
肇庆,18,8,1,20200219
梅州,16,10,-,20200219
茂名,14,6,-,20200219
阳江,13,9,-,20200219
清远,12,9,-,20200219
韶关,10,5,-,20200219
揭阳,8,4,-,20200219
汕尾,5,3,-,20200219
潮州,5,4,-,20200219
河源,4,1,-,20200219
待确认,-,2,-,20200219
信阳,268,86,2,20200219
郑州,156,76,-,20200219
南阳,155,65,2,20200219
驻马店,139,83,-,20200219
商丘,91,46,3,20200219
周口,76,31,-,20200219
平顶山,58,31,1,20200219
新乡,57,21,3,20200219
安阳,52,26,-,20200219
许昌,39,16,-,20200219
漯河,34,12,-,20200219
焦作,32,7,1,20200219
洛阳,31,12,1,20200219
开封,26,11,-,20200219
鹤壁,19,6,-,20200219
濮阳,17,7,-,20200219
三门峡,7,5,-,20200219
济源,5,2,-,20200219
待确认,-,19,6,20200219
温州,504,228,-,20200219
杭州,169,98,-,20200219
宁波,156,89,-,20200219
台州,146,74,-,20200219
金华,55,31,-,20200219
嘉兴,44,17,-,20200219
绍兴,42,20,-,20200219
衢州,21,10,-,20200219
丽水,17,11,-,20200219
湖州,10,5,-,20200219
舟山,10,5,-,20200219
待确认,-,10,-,20200219
长沙,241,98,2,20200219
岳阳,155,64,1,20200219
邵阳,102,70,1,20200219
常德,79,49,-,20200219
株洲,78,37,-,20200219
娄底,76,47,-,20200219
益阳,59,35,-,20200219
衡阳,48,29,-,20200219
永州,43,30,-,20200219
怀化,40,37,-,20200219
郴州,39,27,-,20200219
湘潭,35,17,-,20200219
湘西州,8,7,-,20200219
张家界,5,5,-,20200219
合肥,173,71,1,20200219
蚌埠,159,30,5,20200219
阜阳,155,64,-,20200219
亳州,108,47,-,20200219
安庆,83,44,-,20200219
六安,69,30,-,20200219
宿州,41,20,-,20200219
马鞍山,37,15,-,20200219
芜湖,33,17,-,20200219
铜陵,29,12,-,20200219
淮北,27,13,-,20200219
淮南,27,11,-,20200219
池州,17,6,-,20200219
滁州,13,7,-,20200219
黄山,9,6,-,20200219
宣城,6,4,-,20200219
南昌,230,114,-,20200219
新余,129,58,-,20200219
上饶,123,47,-,20200219
九江,118,33,-,20200219
宜春,106,33,-,20200219
赣州,76,24,1,20200219
抚州,72,29,-,20200219
萍乡,33,7,-,20200219
吉安,22,11,-,20200219
鹰潭,18,3,-,20200219
景德镇,6,3,-,20200219
赣江新区,1,-,-,20200219
南京,93,35,-,20200219
苏州,87,33,-,20200219
徐州,79,46,-,20200219
淮安,66,32,-,20200219
无锡,55,27,-,20200219
常州,51,27,-,20200219
连云港,48,17,-,20200219
南通,40,23,-,20200219
泰州,37,22,-,20200219
盐城,27,18,-,20200219
扬州,23,11,-,20200219
宿迁,13,7,-,20200219
镇江,12,6,-,20200219
万州区,110,41,3,20200219
江北区,28,8,-,20200219
云阳县,25,17,-,20200219
綦江区,23,10,-,20200219
合川区,23,8,-,20200219
长寿区,21,10,-,20200219
奉节县,20,7,-,20200219
开州区,20,13,1,20200219
忠县,20,12,-,20200219
九龙坡区,20,10,1,20200219
垫江县,20,7,-,20200219
渝中区,20,14,-,20200219
潼南区,18,3,-,20200219
两江新区,17,7,-,20200219
渝北区,16,8,-,20200219
南岸区,15,3,-,20200219
大足区,14,8,-,20200219
石柱县,14,8,-,20200219
巫溪县,13,9,-,20200219
丰都县,10,3,-,20200219
巫山县,10,6,-,20200219
璧山区,9,7,-,20200219
铜梁区,9,4,-,20200219
荣昌区,9,5,-,20200219
沙坪坝区,8,1,-,20200219
大渡口区,7,5,-,20200219
巴南区,6,2,-,20200219
永川区,5,2,-,20200219
梁平区,4,4,-,20200219
江津区,4,3,-,20200219
高新区,4,1,-,20200219
涪陵区,3,2,-,20200219
城口县,2,2,-,20200219
黔江区,2,2,-,20200219
彭水县,2,0,-,20200219
武隆县,1,1,-,20200219
秀山县,1,1,-,20200219
酉阳县,1,0,-,20200219
万盛经开区,1,0,-,20200219
待确认,-,1,-,20200219
青岛,59,29,1,20200219
济宁,52,27,-,20200219
临沂,48,37,-,20200219
济南,47,17,-,20200219
烟台,47,13,-,20200219
潍坊,44,14,-,20200219
威海,38,10,-,20200219
聊城,38,18,-,20200219
德州,37,9,1,20200219
泰安,32,6,1,20200219
淄博,29,6,-,20200219
枣庄,24,10,-,20200219
菏泽,18,13,-,20200219
日照,16,6,-,20200219
滨州,15,10,-,20200219
成都,141,61,3,20200219
甘孜州,65,8,-,20200219
达州,40,11,-,20200219
南充,38,13,-,20200219
广安,30,16,-,20200219
巴中,24,3,-,20200219
内江,22,6,-,20200219
绵阳,22,10,-,20200219
泸州,20,5,-,20200219
遂宁,17,10,-,20200219
德阳,17,1,-,20200219
攀枝花,16,11,-,20200219
凉山州,13,5,-,20200219
宜宾,12,7,-,20200219
自贡,9,4,-,20200219
眉山,8,3,-,20200219
雅安,7,2,-,20200219
广元,6,4,-,20200219
乐山,3,2,-,20200219
资阳,3,2,-,20200219
阿坝州,1,1,-,20200219
哈尔滨,192,47,3,20200219
双鸭山,52,8,3,20200219
绥化,47,18,4,20200219
鸡西,46,3,-,20200219
齐齐哈尔,43,10,1,20200219
大庆,23,7,1,20200219
七台河,17,6,-,20200219
佳木斯,15,11,-,20200219
黑河,14,3,-,20200219
牡丹江,13,1,-,20200219
鹤岗,5,2,-,20200219
大兴安岭地区,2,2,-,20200219
伊春,1,-,-,20200219
待确认,-,2,-,20200219
海淀区,61,-,-,20200219
朝阳区,58,-,-,20200219
西城区,52,-,-,20200219
丰台区,40,-,-,20200219
大兴区,39,16,-,20200219
昌平区,29,-,-,20200219
通州区,18,1,-,20200219
房山区,16,-,-,20200219
石景山区,14,1,-,20200219
东城区,12,1,-,20200219
顺义区,10,-,-,20200219
怀柔区,7,-,-,20200219
密云区,7,-,-,20200219
门头沟区,3,-,-,20200219
延庆区,1,-,-,20200219
外地来京人员,26,2,-,20200219
待确认,-,124,4,20200219
浦东新区,60,37,-,20200219
宝山区,21,7,-,20200219
闵行区,18,14,-,20200219
徐汇区,18,8,-,20200219
静安区,16,10,-,20200219
松江区,14,7,-,20200219
长宁区,13,8,-,20200219
普陀区,11,5,-,20200219
嘉定区,9,2,-,20200219
杨浦区,9,4,-,20200219
奉贤区,9,3,-,20200219
虹口区,7,4,-,20200219
黄浦区,6,2,-,20200219
青浦区,5,5,-,20200219
崇明区,4,2,-,20200219
金山区,3,2,-,20200219
外地来沪人员,110,66,-,20200219
待确认,-,-,2,20200219
唐山,55,13,1,20200219
沧州,48,18,2,20200219
张家口,34,15,-,20200219
保定,32,27,-,20200219
邯郸,31,12,-,20200219
廊坊,30,18,-,20200219
石家庄,28,13,-,20200219
邢台,23,10,1,20200219
秦皇岛,10,4,-,20200219
衡水,8,6,-,20200219
承德,7,4,-,20200219
福州,71,33,-,20200219
莆田,55,17,-,20200219
泉州,46,13,-,20200219
厦门,35,10,-,20200219
宁德,26,18,-,20200219
南平,20,8,-,20200219
漳州,20,11,-,20200219
三明,14,5,-,20200219
龙岩,6,1,-,20200219
待确认,-,3,-,20200219
南宁,54,23,-,20200219
北海,44,14,1,20200219
桂林,31,15,-,20200219
柳州,24,10,-,20200219
河池,23,3,1,20200219
防城港,18,6,-,20200219
玉林,11,4,-,20200219
来宾,11,-,-,20200219
钦州,8,1,-,20200219
贵港,8,3,-,20200219
梧州,5,5,-,20200219
贺州,4,0,-,20200219
百色,3,2,-,20200219
西安,118,45,-,20200219
汉中,26,5,-,20200219
安康,25,14,-,20200219
咸阳,17,6,-,20200219
渭南,15,3,-,20200219
宝鸡,13,9,-,20200219
延安,8,6,-,20200219
铜川,8,6,-,20200219
商洛,7,1,-,20200219
榆林,3,1,-,20200219
韩城,1,1,-,20200219
杨凌示范区,1,0,-,20200219
待确认,-,6,-,20200219
昆明,53,15,-,20200219
昭通,25,2,-,20200219
